epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016718271,2020-03-12T12:38:38.271,2.584,1.174,0.107,-0.236
1584016718290,2020-03-12T12:38:38.290,2.603,1.067,0.046,-0.259
1584016718311,2020-03-12T12:38:38.311,2.624,1.044,0.053,-0.259
1584016718331,2020-03-12T12:38:38.331,2.644,0.991,0.152,-0.305
1584016718350,2020-03-12T12:38:38.350,2.663,0.846,0.198,-0.252
1584016718371,2020-03-12T12:38:38.371,2.684,0.694,0.335,-0.107
1584016718390,2020-03-12T12:38:38.390,2.703,0.640,0.564,0.069
1584016718410,2020-03-12T12:38:38.410,2.723,0.640,0.572,0.252
1584016718429,2020-03-12T12:38:38.429,2.742,0.709,0.587,0.427
1584016718450,2020-03-12T12:38:38.450,2.763,0.770,0.732,0.648
1584016718470,2020-03-12T12:38:38.470,2.783,0.892,0.938,0.747
1584016718489,2020-03-12T12:38:38.489,2.802,1.220,0.930,0.671
1584016718510,2020-03-12T12:38:38.510,2.823,1.402,0.785,0.617
1584016718529,2020-03-12T12:38:38.529,2.842,1.303,0.716,0.564
1584016718549,2020-03-12T12:38:38.549,2.862,1.189,0.716,0.419
1584016718568,2020-03-12T12:38:38.568,2.881,1.265,0.526,0.107
1584016718589,2020-03-12T12:38:38.589,2.902,1.433,0.175,-0.297
1584016718609,2020-03-12T12:38:38.609,2.922,1.517,-0.114,-0.648
1584016718628,2020-03-12T12:38:38.628,2.941,1.433,-0.175,-0.701
1584016718649,2020-03-12T12:38:38.649,2.962,1.143,-0.008,-0.625
1584016718668,2020-03-12T12:38:38.668,2.981,0.755,0.076,-0.313
1584016718689,2020-03-12T12:38:38.689,3.002,0.579,-0.160,-0.244
1584016718708,2020-03-12T12:38:38.708,3.021,0.518,-0.313,-0.221
1584016718728,2020-03-12T12:38:38.728,3.041,0.503,0.030,-0.023
1584016718749,2020-03-12T12:38:38.749,3.062,0.633,0.290,0.107
1584016718768,2020-03-12T12:38:38.768,3.081,0.976,0.244,0.130
1584016718788,2020-03-12T12:38:38.788,3.101,1.357,-0.053,0.008
1584016718807,2020-03-12T12:38:38.807,3.120,1.524,-0.267,-0.069
1584016718828,2020-03-12T12:38:38.828,3.141,1.585,-0.229,-0.229
1584016718847,2020-03-12T12:38:38.847,3.160,1.334,-0.122,-0.381
1584016718867,2020-03-12T12:38:38.867,3.180,1.273,-0.168,-0.549
1584016718888,2020-03-12T12:38:38.888,3.201,1.242,-0.541,-0.770
1584016718907,2020-03-12T12:38:38.907,3.220,1.075,-0.686,-1.014
1584016718927,2020-03-12T12:38:38.927,3.240,0.899,-0.655,-1.212
1584016718946,2020-03-12T12:38:38.946,3.259,0.777,-0.716,-1.418
